id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10574343,Barcelona hip studio w/ roof terrace,125648,Steffen,Ciutat Vella,el Raval,41.380951086426585,2.1674237574150697,Entire home/apt,122,3,51,2017-05-28,3.28,1,91
18942772,"Chic, brand new and quiet, 5 minutes to La Rambla",131945842,James,Ciutat Vella,el Raval,41.37976910373929,2.1673066936913066,Entire home/apt,65,2,1,2017-05-31,1,1,109
16064045,Flat in Barcelona City,104637352,Erick,Ciutat Vella,el Raval,41.376881865510505,2.1675520705477496,Entire home/apt,32,1,24,2017-05-19,3.85,2,64
5365867,GORGEOUS DESIGN FLAT IN HEART 2A,1853675,Richard,Ciutat Vella,el Raval,41.38077872056798,2.166663502798577,Entire home/apt,69,1,88,2017-05-22,3.16,13,118
17152640,Modern apartment by La Rambla,2850675,Brenda,Ciutat Vella,el Raval,41.38059334251938,2.1660323077459704,Entire home/apt,60,2,22,2017-05-15,5.79,1,291
10172298,Quiet loft with courtyard,52226755,Kristofer,Ciutat Vella,el Raval,41.3804672905853,2.1659939801117742,Entire home/apt,80,21,2,2016-08-27,0.15,1,268
14419068,Quiet Apartment with Antique Charm in Raval,655312,Steve,Ciutat Vella,el Raval,41.37886450115759,2.167001368768406,Entire home/apt,100,7,4,2017-05-29,0.77,1,299
18884265,Perfect and centric apartment up to 5 pax,92408306,Isa,Ciutat Vella,el Raval,41.378524155667435,2.165923664582636,Entire home/apt,150,2,0,,,3,50
5246301,Double bedroom Barcelona Center 2,2517378,Davide,Ciutat Vella,el Raval,41.37933817908757,2.1698329198432535,Private room,25,1,24,2016-11-17,0.94,2,144
17770225,Big Double Room with excellent mattress!!!,53859753,Francisco Santos,Ciutat Vella,el Raval,41.38004396842758,2.1644724176624672,Private room,25,1,5,2017-06-02,5,3,310
18311678,Cozy&Modern Flat close to Las Ramblas & Beach,71836929,Grace,Ciutat Vella,el Raval,41.377944576024156,2.173090390440801,Private room,50,7,0,,,1,56
15179060,Cozy Accommodation Barcelona,49894730,Valentina,Ciutat Vella,el Raval,41.37711987678151,2.167057982596255,Entire home/apt,120,1,3,2017-05-01,0.39,3,126
18567301,Bright and cozy apartment in the heart of Raval,19242318,Juan,Ciutat Vella,el Raval,41.38102055875179,2.1666351178492103,Entire home/apt,100,3,0,,,2,326
9977956,"OT ramblas 4, just 6 minutes from ramblas",4950474,Maria,Ciutat Vella,el Raval,41.38021508309455,2.1678894507732624,Entire home/apt,180,6,7,2017-03-20,0.46,4,253
18976117,Piso sant antoni,3575903,Rui Filipe,Ciutat Vella,el Raval,41.38079991309149,2.165983667359289,Entire home/apt,140,4,0,,,1,325
18426403,Beautiful apartment CENTER & FREE WIFI,127699164,Sandra,Ciutat Vella,el Raval,41.380394818931904,2.163933268700937,Entire home/apt,69,7,0,,,1,56
8049872,Cool design apartment with 2 rooms!,1524312,Marta,Ciutat Vella,el Raval,41.37571990845845,2.1673411897287806,Entire home/apt,75,2,97,2017-05-14,4.78,2,222
16780794,"Habitacion  ""Music""",111248996,Teo,Ciutat Vella,el Raval,41.37813281136069,2.17238054913229,Private room,25,2,12,2017-05-28,3.13,2,290
8157341,BEAUTIFUL CENTRICAL FLAT W TERRACE,10343037,Karolita,Ciutat Vella,el Raval,41.37958853985611,2.164902600225646,Entire home/apt,150,2,0,,,1,0
9747254,"COSY FLAT DOWNTOWN, NEXT TO RAMBLAS",6163162,Francisco,Ciutat Vella,el Raval,41.378140862286934,2.167846836287144,Entire home/apt,60,1,35,2017-04-28,2.13,7,283
11544464,Apartment-loft in trending Raval,19915976,Gemma,Ciutat Vella,el Raval,41.37921390583909,2.1707666978778155,Entire home/apt,121,3,4,2016-08-19,0.26,1,168
3811179,"♥ AUTHENTIC, CHIC & TRENDY APT in CENTRE ♥",5543127,Victoria & Agustin,Ciutat Vella,el Raval,41.38212115769008,2.1651261444314867,Entire home/apt,89,31,97,2017-05-30,2.84,14,334
16592166,One or 2 single beds in city centre,3071084,Nora,Ciutat Vella,el Raval,41.375397577692766,2.1725428643401306,Private room,80,1,6,2017-06-04,1.41,1,76
600036,Central  Apartment Family or group,2967830,Mr. Dani P.R.,Ciutat Vella,el Raval,41.38471208265992,2.1671246960598984,Entire home/apt,245,2,67,2017-05-17,1.20,3,275
10292990,FUNKY STUDIO NEXT TO BOQUERIA,7274463,Natxo,Ciutat Vella,el Raval,41.38040438314704,2.171517560488304,Entire home/apt,99,3,36,2017-05-29,2.33,3,52
16821333,Beautiful Duplex Apartment in Barcelona Center,74740353,Theodore,Ciutat Vella,el Raval,41.38005195712177,2.164598935550173,Entire home/apt,139,2,6,2017-05-25,1.84,1,58
7766152,Sunny whole flat in Raval/Ramblas,40843803,Maria,Ciutat Vella,el Raval,41.3809633214534,2.165327414236724,Entire home/apt,55,2,8,2015-11-16,0.37,1,209
17442647,"Old town 5, just 6 minut. from Ramblas",117890550,Sandra,Ciutat Vella,el Raval,41.37824672829282,2.16743372169705,Entire home/apt,280,6,0,,,4,314
14345712,A 200sqm Hidden Oasis in Central Barcelona,10829203,Kim,Ciutat Vella,el Raval,41.37712954406153,2.1671265585245143,Entire home/apt,320,4,12,2017-05-28,1.29,1,311
12853408,Precioso piso soleado en el centro,70229010,Sara,Ciutat Vella,el Raval,41.38092136765157,2.1639294279286947,Entire home/apt,205,2,13,2016-11-07,1.01,1,89
15542363,SUN SHINE BARCELONA,99644180,Rafa,Ciutat Vella,el Raval,41.379183643768755,2.1724532107740826,Entire home/apt,149,2,10,2017-05-28,5.17,2,131
15155318,Beautiful apartment in Raval,51717454,Manolo,Ciutat Vella,el Raval,41.38090947691726,2.165831800559005,Entire home/apt,120,7,1,2017-01-02,0.19,2,230
6414096,Ático luminoso en Barcelona centro,12565470,Pablo,Ciutat Vella,el Raval,41.38018571352598,2.1660989337947183,Entire home/apt,110,2,0,,,1,243
7743608,Room for 2 persons in the center,30337227,Caterina,Ciutat Vella,el Raval,41.37801295618134,2.165391689219774,Private room,40,5,2,2016-07-15,0.09,11,365
7883427,Exella Apartments A,41557342,Exella,Ciutat Vella,el Raval,41.38089128820179,2.164012436288259,Entire home/apt,89,3,18,2017-05-20,0.86,1,143
2938860,PRIVATE DOUBLE ROOM WITH BATHROOM,15005753,Pep,Ciutat Vella,el Raval,41.376824203762276,2.16577502717085,Private room,45,2,76,2017-06-02,4.99,1,274
593912,NICE BIG BEDROOM in the CENTER,2933319,Margherita,Ciutat Vella,el Raval,41.38236636688921,2.1708768416821145,Private room,28,20,0,,,2,278
11383842,Cool Flat in Barcelona Center!,59572504,Carlos,Ciutat Vella,el Raval,41.380420685124484,2.1677022534970996,Entire home/apt,120,2,33,2017-04-23,2.13,1,139
18391909,Nice apartment in Barcelona center,10968092,Joao,Ciutat Vella,el Raval,41.381007464185934,2.164514233513908,Entire home/apt,98,2,0,,,2,250
10444635,❤️☀️2BDR Quiet in Gothic quarter,53807169,Pau,Ciutat Vella,el Raval,41.37547214939334,2.1677414964296067,Entire home/apt,70,3,46,2017-05-28,2.75,1,333
15608242,Habitación pequeña pero confortable,22484923,Luis,Ciutat Vella,el Raval,41.37607171286783,2.170275977879449,Private room,25,1,3,2017-05-31,0.40,2,356
15411699,HABITACION DOBLE PRIVADA!!!,57740396,Ri,Ciutat Vella,el Raval,41.37955820572877,2.1662998048839666,Private room,44,3,19,2017-06-04,4.01,3,195
12528102,Amazing view room in the city center.,45101786,Carlos,Ciutat Vella,el Raval,41.37567846552319,2.1713547336635264,Private room,60,2,49,2017-05-30,3.61,1,110
16781511,Amazing Accommodation Barcelona,49894730,Valentina,Ciutat Vella,el Raval,41.37882735923971,2.1656808608915976,Private room,69,2,9,2017-05-13,2.33,3,305
5247290,Precioso apartamento en el centro,26521943,María,Ciutat Vella,el Raval,41.385097225021845,2.167330019290935,Entire home/apt,130,3,6,2017-05-23,0.48,26,339
9646964,Double bed room in heart of historical city center,17325625,Tiffanie,Ciutat Vella,el Raval,41.38069031166252,2.170821031456942,Private room,32,1,71,2017-05-20,4.28,1,103
9775857,"Near Ramblas,with Private Balcony",50282691,Susana,Ciutat Vella,el Raval,41.376164103408065,2.1712361190124034,Private room,60,3,3,2017-04-30,0.17,5,27
12194158,Feel at home in the center of Bcn!,33274839,Anny,Ciutat Vella,el Raval,41.38155671140287,2.167867596986191,Private room,45,1,46,2017-05-18,3.28,1,235
13439354,Entire apartment in the heart of BCN next Ramblas!,64419291,Alex,Ciutat Vella,el Raval,41.37964904806731,2.1700812015529243,Entire home/apt,49,2,43,2017-05-22,3.73,3,166
15805823,Bcn Center - Shared Room,102284265,Claudio,Ciutat Vella,el Raval,41.377957739667416,2.1662432674961467,Shared room,35,1,1,2017-04-15,0.58,1,73
6296022,Bright&VeryCentric Double Bedroom!,10732940,Chiki,Ciutat Vella,el Raval,41.38073741324866,2.1657168175836445,Private room,45,2,87,2017-04-26,3.65,2,189
4795262,Beautiful room in Universitatcenter,24711930,Cristina,Ciutat Vella,el Raval,41.3815182532658,2.1647379120094365,Private room,35,1,212,2017-05-29,8.31,3,204
7410303,Cozy space in excellent location,38575954,Mai,Ciutat Vella,el Raval,41.38369020544423,2.1702303824014018,Entire home/apt,149,2,112,2017-06-02,4.93,1,295
1119129,City center Ramblas..cheap comfort ,6141122,Eleonora,Ciutat Vella,el Raval,41.38037960617519,2.1729112793083245,Entire home/apt,86,1,29,2017-05-01,0.66,1,246
