id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2152813,habitacion doble en piso esquinero,771458,Rita,Ciutat Vella,el Raval,41.382950880235505,2.164670363272218,Private room,35,2,42,2017-10-06,1.53,8,71
13359409,Virreina from Raval,2481770,Beatriz,Ciutat Vella,el Raval,41.3822198768391,2.1716500980220794,Private room,50,2,48,2017-09-20,3.12,1,54
448794,Quiet and very sunny apartment. RAMBLAS-MACBA,1267680,Victor,Ciutat Vella,el Raval,41.382241499140164,2.1668096000255086,Entire home/apt,90,32,16,2017-07-31,0.26,6,307
14145796,"Smart stay@ lasramblas
Only girls",51646713,Jabar,Ciutat Vella,el Raval,41.37822703604861,2.1741411881983894,Shared room,25,1,0,,,1,364
448667,TERRACE GARDEN LOFT IN BCN CENTER,2227668,Iván,Ciutat Vella,el Raval,41.37959273014141,2.1649845656418614,Entire home/apt,62,2,53,2017-09-25,0.81,1,36
20306143,"King size bed, 
Room in Barcelona,",144844239,Shehnaz,Ciutat Vella,el Raval,41.37666964329288,2.1679064765995846,Private room,46,2,0,,,1,18
20830382,Sunny room,149373664,Helen Y Aroon,Ciutat Vella,el Raval,41.37588643772049,2.1679888557079567,Private room,55,1,4,2017-09-29,4,4,177
123746,SINGLE ROOM IN BARCELONA CENTER,617921,Carl,Ciutat Vella,el Raval,41.382969652417174,2.170671888466095,Private room,32,2,73,2017-08-28,0.97,1,51
19637736,Cozy bedroom in drawing and tattoo studio,138190978,Juan,Ciutat Vella,el Raval,41.37856960637819,2.1708235713259634,Private room,34,3,8,2017-09-20,2.76,1,84
13870566,"Whole Flat, very sunny with a beautiflu terrace",6367867,Olivia,Ciutat Vella,el Raval,41.3814448536542,2.165529762501856,Entire home/apt,80,4,1,2016-07-20,0.07,2,0
7267087,Spacious room in the heart of BCN,10701150,Steeve,Ciutat Vella,el Raval,41.378692392080765,2.1704135215695306,Private room,55,3,71,2017-10-02,2.68,1,340
1366871,Rent Rooms - Barcelona - Ramblas,7416756,Mario,Ciutat Vella,el Raval,41.385133375070886,2.1694548791250656,Private room,35,1,262,2017-09-25,5.21,2,312
13229116,Estupendo Atico en centro (100m de la rambla),4862182,Matthieu,Ciutat Vella,el Raval,41.38058870054562,2.1720960630401605,Private room,29,2,26,2017-07-02,1.60,1,164
10673107,LOFT IN CENTRE NEXT TO CATALUNYA SQUARE,55131372,Analia,Ciutat Vella,el Raval,41.38070642786616,2.168548687355917,Entire home/apt,110,4,37,2017-09-25,1.88,1,356
19651569,Spectacular 2 bedroom apartment centrally located,7316491,German,Ciutat Vella,el Raval,41.38563748372352,2.1663157724617017,Entire home/apt,310,3,0,,,42,313
14449146,Nice apartment in Barcelona,36929144,Sara,Ciutat Vella,el Raval,41.3776742245702,2.1715112519180932,Private room,60,1,10,2017-07-31,0.81,1,179
20043940,Twins (2) comfortable bedroom,44685689,Nora,Ciutat Vella,el Raval,41.378704145057924,2.17242680343088,Private room,51,3,6,2017-10-02,3.33,2,363
1300520,Design New Loft Close PL.CATALUNYA,5495449,Angeles & Simone,Ciutat Vella,el Raval,41.38551530971344,2.166634216862064,Entire home/apt,70,1,110,2017-09-20,2.23,1,318
10737758,"❤️ Family Holidays, sea views near Ramblas",31079217,Nuria,Ciutat Vella,el Raval,41.37575149373315,2.1741423920231138,Entire home/apt,300,3,68,2017-09-28,3.73,2,138
20567757,Eclectic studio in the very center of Barcelona,146907849,Serge,Ciutat Vella,el Raval,41.38351552490612,2.1700266150348546,Entire home/apt,120,3,0,,,1,227
