id,text,source,user_screen_name,user_followers_count,created_at,timestamp_ms,quote_count,reply_count,retweet_count,favorite_count,language,urls,hashtags,mentions,symbols,lon,lat,place_type,place_name,place_full_name,place_min_lat,place_min_lon,place_max_lat,place_max_lon
1118538300598439936,"b'@pingwinator \xd0\xa5\xd0\xb0))) \xd0\xb4\xd0\xb5\xd0\xbd\xd1\x8c \xd1\x83\xd0\xb4\xd0\xb0\xd0\xbb\xd1\x81\xd1\x8f! \xd0\x9e\xd0\xb1\xd1\x8b\xd1\x87\xd0\xbd\xd0\xbe \xd1\x82\xd0\xb0\xd0\xba \xd0\xb1\xd1\x8b\xd0\xb2\xd0\xb0\xd0\xb5\xd1\x82, \xd0\xba\xd0\xbe\xd0\xb4\xd0\xb0 \xd1\x83\xd0\xb1\xd0\xb8\xd1\x80\xd0\xb0\xd0\xb5\xd1\x88\xd1\x8c JQuery \xf0\x9f\x99\x82'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maRx_flowers,295,Wed Apr 17 15:34:46 +0000 2019,1555515286956,0,0,0,0,ru,[],[],"[{'screen_name': 'pingwinator', 'name': 'Vasyl Liutikov', 'id': 11490062, 'id_str': '11490062', 'indices': [0, 12]}]",[],,,,,,,
1118538423562694656,b'Some love from @visitBergen! \xf0\x9f\x92\x95\xf0\x9f\x87\xb3\xf0\x9f\x87\xb4 || || #VisitBergen #VisitNorway #AwaraDiaries https://t.co/ykYVNurf7H',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",awaradiaries,757,Wed Apr 17 15:35:16 +0000 2019,1555515316273,0,0,0,0,en,[],"[{'text': 'VisitBergen', 'indices': [35, 47]}, {'text': 'VisitNorway', 'indices': [48, 60]}, {'text': 'AwaraDiaries', 'indices': [61, 74]}]","[{'screen_name': 'visitBergen', 'name': 'visitBergen', 'id': 41655509, 'id_str': '41655509', 'indices': [15, 27]}]",[],,,,,,,
1118540258419802112,"b""Mu vend teeb mulle siiani 'su ema' nalju \xf0\x9f\x99\x88""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pistikupesa,467,Wed Apr 17 15:42:33 +0000 2019,1555515753737,0,0,0,0,et,[],[],[],[],,,,,,,
1118541204528955399,"b'15 de Abril, primeiro dia que consegui tar de tshirt fora de casa'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pdmvital,487,Wed Apr 17 15:46:19 +0000 2019,1555515979307,0,0,0,0,pt,[],[],[],[],,,,,,,
1118541263203184640,"b'17 de Abril, primeiro dia que consegui tar de tshirt fora de casa'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pdmvital,487,Wed Apr 17 15:46:33 +0000 2019,1555515993296,0,0,0,0,pt,[],[],[],[],,,,,,,
1118541298665914368,b'@dogalkirmizi t\xc3\xbch ka\xc3\xa7\xc4\xb1rd\xc4\xb1k',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",egemencolak,1593,Wed Apr 17 15:46:41 +0000 2019,1555516001751,0,0,0,0,tr,[],[],"[{'screen_name': 'dogalkirmizi', 'name': 'Beste Genç', 'id': 195846245, 'id_str': '195846245', 'indices': [0, 13]}]",[],,,,,,,
1118541714547986435,b'@Devyatov @mafia_tut \xd0\x94\xd0\xb0 \xd0\xb8 \xd0\xb2\xd0\xbe\xd0\xbe\xd0\xb1\xd1\x89\xd0\xb5 \xd0\xbc\xd0\xbe\xd0\xb6\xd0\xb0 \xd1\x82\xd0\xb0\xd0\xba \xd1\x82\xd1\x80\xd1\x8d\xd0\xb1\xd0\xb0',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ctepeo,872,Wed Apr 17 15:48:20 +0000 2019,1555516100905,0,0,0,0,ru,[],[],"[{'screen_name': 'Devyatov', 'name': 'Pavel', 'id': 85319333, 'id_str': '85319333', 'indices': [0, 9]}, {'screen_name': 'mafia_tut', 'name': 'Мафия', 'id': 362716705, 'id_str': '362716705', 'indices': [10, 20]}]",[],,,,,,,
1118542510270238720,b'@KathBubbear @CookieRiverside Jesus might wonder why a good Sacred Heart girl like you doesn\xe2\x80\x99t know when Ash Wednes\xe2\x80\xa6 https://t.co/s1ubFZEvbZ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TBubbearFCO,1963,Wed Apr 17 15:51:30 +0000 2019,1555516290620,0,0,0,0,en,"[{'url': 'https://t.co/s1ubFZEvbZ', 'expanded_url': 'https://twitter.com/i/web/status/1118542510270238720', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",[],"[{'screen_name': 'KathBubbear', 'name': 'Katharine Bubbear', 'id': 728952495628820481, 'id_str': '728952495628820481', 'indices': [0, 12]}, {'screen_name': 'CookieRiverside', 'name': 'Stephen Adly Guirgis', 'id': 2382434856, 'id_str': '2382434856', 'indices': [13, 29]}]",[],,,,,,,
1118542631188013056,b'Tarihi bir g\xc3\xb6r\xc3\xbcnt\xc3\xbc https://t.co/hZtmUSYiYM',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",egemencolak,1593,Wed Apr 17 15:51:59 +0000 2019,1555516319449,0,0,0,0,tr,[],[],[],[],,,,,,,
1118544647381573637,b'@royonsrud jobbe no',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MagnusBarstad,7804,Wed Apr 17 16:00:00 +0000 2019,1555516800147,0,0,0,0,en,[],[],"[{'screen_name': 'royonsrud', 'name': 'Roy Magnus Onsrud', 'id': 555361427, 'id_str': '555361427', 'indices': [0, 10]}]",[],,,,,,,
1118544894404984832,b'Happy easter. \xf0\x9f\x90\xa3 Model 3 roof rack sold out. Even heard of ppl who have bought mod3 roof rack before even receiving\xe2\x80\xa6 https://t.co/yrB7MTrCWN',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Petteraj,0,Wed Apr 17 16:00:59 +0000 2019,1555516859042,0,0,0,0,en,"[{'url': 'https://t.co/yrB7MTrCWN', 'expanded_url': 'https://twitter.com/i/web/status/1118544894404984832', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",[],[],[],,,,,,,
1118544950638018562,"b'Gay Twitter, are you all tuned into Beats1 to listen to Madonna\xe2\x80\x99s new single. NOW. #Medellin @Madonna'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",timmy_uk,1240,Wed Apr 17 16:01:12 +0000 2019,1555516872449,0,0,0,0,en,[],"[{'text': 'Medellin', 'indices': [83, 92]}]","[{'screen_name': 'Madonna', 'name': 'Madonna', 'id': 512700138, 'id_str': '512700138', 'indices': [93, 101]}]",[],,,,,,,
1118545391753072646,b'So it includes auto tune. Are we listening to Madonna or Cher?',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",timmy_uk,1240,Wed Apr 17 16:02:57 +0000 2019,1555516977619,0,0,0,0,en,[],[],[],[],,,,,,,
