month,neighbourhood,price_mean
2018-11,Vilapicina i la Torre Llobeta,38.516666666666666
2018-11,el Fort Pienc,95.53643724696356
2018-12,Baró de Viver,25.0
2018-12,Camp d'en Grassot i Gràcia Nova,106.62974683544304
2018-12,Can Baro,52.116279069767444
2018-12,Carmel,91.0
2018-12,Ciutat Vella,119.2
2018-12,Diagonal Mar - La Mar Bella,230.36516853932585
2018-12,Dreta de l'Eixample,168.00698924731182
2018-12,Eixample,77.17307692307692
2018-12,El Baix Guinardó,83.29661016949153
2018-12,El Besòs i el Maresme,55.95774647887324
2018-12,El Bon Pastor,28.76923076923077
2018-12,El Born,68.26004228329809
2018-12,El Camp de l'Arpa del Clot,73.62372881355932
2018-12,El Clot,51.875
2018-12,El Coll,54.23913043478261
2018-12,El Congrés i els Indians,77.37288135593221
2018-12,El Gòtic,72.45840867992767
2018-12,El Poble-sec,95.16268980477223
2018-12,El Poblenou,101.58669833729216
2018-12,El Putget i Farró,101.02051282051282
2018-12,El Raval,68.33449720670392
2018-12,Glòries - El Parc,62.538167938931295
2018-12,Gràcia,63.30769230769231
2018-12,Guinardó,76.11242603550296
2018-12,Horta,34.75675675675676
2018-12,Horta-Guinardó,121.57142857142857
2018-12,L'Antiga Esquerra de l'Eixample,96.57843137254902
2018-12,La Barceloneta,64.55080213903743
2018-12,La Font d'en Fargues,377.5833333333333
2018-12,La Guineueta - Canyelles,60.294117647058826
2018-12,La Maternitat i Sant Ramon,89.71111111111111
2018-12,La Nova Esquerra de l'Eixample,182.76649214659685
2018-12,La Prosperitat,33.714285714285715
2018-12,La Sagrada Família,117.16930693069307
2018-12,La Sagrera,44.55172413793103
2018-12,La Salut,61.19642857142857
2018-12,La Teixonera,35.714285714285715
2018-12,La Trinitat Vella,37.18181818181818
2018-12,La Vall d'Hebron,40.0
2018-12,La Verneda i La Pau,36.74193548387097
2018-12,La Vila Olímpica,190.67977528089887
2018-12,Les Corts,112.36574074074075
2018-12,Les Tres Torres,111.3
2018-12,Montbau,30.0
2018-12,Navas,35.45882352941177
2018-12,Nou Barris,28.0
2018-12,Pedralbes,99.1
2018-12,Porta,38.361111111111114
2018-12,Provençals del Poblenou,67.10891089108911
2018-12,Sant Andreu,33.333333333333336
2018-12,Sant Andreu de Palomar,112.44
2018-12,Sant Antoni,188.0910209102091
2018-12,Sant Genís dels Agudells,43.333333333333336
2018-12,Sant Gervasi - Galvany,113.17096774193548
2018-12,Sant Gervasi - la Bonanova,64.06521739130434
2018-12,Sant Martí,78.5
2018-12,Sant Martí de Provençals,44.241379310344826
2018-12,Sant Pere/Santa Caterina,84.29044834307992
2018-12,Sants-Montjuïc,87.2760736196319
2018-12,Sarrià,93.2051282051282
2018-12,Sarrià-Sant Gervasi,108.33333333333333
2018-12,Torre Baró,36.75
2018-12,Trinitat Nova,29.75
2018-12,Turó de la Peira - Can Peguera,32.24
2018-12,Vallcarca i els Penitents,68.009009009009
2018-12,Verdum - Los Roquetes,32.3
2018-12,Vila de Gràcia,92.95705521472392
2018-12,Vilapicina i la Torre Llobeta,37.35087719298246
2018-12,el Fort Pienc,100.2655935613682
2019-01,Baró de Viver,22.5
2019-01,Camp d'en Grassot i Gràcia Nova,96.39
2019-01,Can Baro,55.425
2019-01,Carmel,86.61363636363636
2019-01,Ciutat Vella,123.6923076923077
2019-01,Diagonal Mar - La Mar Bella,260.32954545454544
2019-01,Dreta de l'Eixample,170.31229597388466
2019-01,Eixample,75.42
2019-01,El Baix Guinardó,73.26271186440678
2019-01,El Besòs i el Maresme,60.401069518716575
2019-01,El Bon Pastor,26.166666666666668
2019-01,El Born,69.1006711409396
2019-01,El Camp de l'Arpa del Clot,64.88321167883211
2019-01,El Clot,53.76428571428571
2019-01,El Coll,52.72093023255814
2019-01,El Congrés i els Indians,78.3859649122807
2019-01,El Gòtic,74.4720908230842
2019-01,El Poble-sec,95.79470198675497
2019-01,El Poblenou,102.95886889460154
2019-01,El Putget i Farró,103.48947368421052
2019-01,El Raval,69.41853729181753
2019-01,Glòries - El Parc,64.02057613168725
2019-01,Gràcia,63.666666666666664
2019-01,Guinardó,83.83125
2019-01,Horta,36.74285714285714
2019-01,Horta-Guinardó,160.0
2019-01,L'Antiga Esquerra de l'Eixample,96.49090909090908
2019-01,La Barceloneta,65.04986149584488
2019-01,La Font d'en Fargues,410.09090909090907
2019-01,La Guineueta - Canyelles,35.2
2019-01,La Maternitat i Sant Ramon,94.8076923076923
2019-01,La Nova Esquerra de l'Eixample,188.2431289640592
2019-01,La Prosperitat,32.285714285714285
2019-01,La Sagrada Família,120.71800208116545
2019-01,La Sagrera,43.983333333333334
2019-01,La Salut,63.66990291262136
2019-01,La Teixonera,34.083333333333336
2019-01,La Trinitat Vella,41.84615384615385
2019-01,La Vall d'Hebron,40.76923076923077
2019-01,La Verneda i La Pau,39.10526315789474
2019-01,La Vila Olímpica,217.62275449101796
2019-01,Les Corts,118.84905660377359
2019-01,Les Tres Torres,111.41935483870968
2019-01,Montbau,26.533333333333335
2019-01,Navas,36.93421052631579
2019-01,Nou Barris,29.0
2019-01,Pedralbes,114.52941176470588
2019-01,Porta,37.91891891891892
2019-01,Provençals del Poblenou,65.8019801980198
2019-01,Sant Andreu,28.0
2019-01,Sant Andreu de Palomar,94.56716417910448
2019-01,Sant Antoni,191.42525773195877
2019-01,Sant Genís dels Agudells,42.473684210526315
2019-01,Sant Gervasi - Galvany,123.45890410958904
2019-01,Sant Gervasi - la Bonanova,67.10204081632654
2019-01,Sant Martí,75.375
2019-01,Sant Martí de Provençals,44.0
2019-01,Sant Pere/Santa Caterina,96.69767441860465
2019-01,Sants-Montjuïc,91.09107635694572
2019-01,Sarrià,90.14285714285714
2019-01,Sarrià-Sant Gervasi,105.0
2019-01,Torre Baró,36.75
2019-01,Trinitat Nova,29.5
2019-01,Turó de la Peira - Can Peguera,30.842105263157894
2019-01,Vallcarca i els Penitents,72.38144329896907
2019-01,Verdum - Los Roquetes,32.073170731707314
2019-01,Vila de Gràcia,97.7468085106383
2019-01,Vilapicina i la Torre Llobeta,40.75
2019-01,el Fort Pienc,106.0304347826087
2019-02,Baró de Viver,22.5
2019-02,Camp d'en Grassot i Gràcia Nova,98.25418060200668
2019-02,Can Baro,56.5
2019-02,Carmel,98.92857142857143
2019-02,Ciutat Vella,124.15384615384616
2019-02,Diagonal Mar - La Mar Bella,255.6145251396648
2019-02,Dreta de l'Eixample,171.77167947310647
2019-02,Eixample,77.58695652173913
2019-02,El Baix Guinardó,73.00847457627118
2019-02,El Besòs i el Maresme,58.1436170212766
2019-02,El Bon Pastor,30.142857142857142
2019-02,El Born,71.20861678004535
2019-02,El Camp de l'Arpa del Clot,99.67628205128206
2019-02,El Clot,49.52857142857143
2019-02,El Coll,46.73170731707317
2019-02,El Congrés i els Indians,79.81818181818181
2019-02,El Gòtic,74.65714285714286
2019-02,El Poble-sec,102.52857142857142
2019-02,El Poblenou,107.56167979002625
2019-02,El Putget i Farró,95.28804347826087
2019-02,El Raval,68.36199095022624
2019-02,Glòries - El Parc,75.21610169491525
2019-02,Gràcia,62.833333333333336
2019-02,Guinardó,84.58490566037736
2019-02,Horta,36.75757575757576
2019-02,Horta-Guinardó,160.0
2019-02,L'Antiga Esquerra de l'Eixample,98.40682414698163
2019-02,La Barceloneta,75.10924369747899
2019-02,La Font d'en Fargues,417.5833333333333
2019-02,La Guineueta - Canyelles,54.0
2019-02,La Maternitat i Sant Ramon,117.06106870229007
2019-02,La Nova Esquerra de l'Eixample,184.66842105263157
2019-02,La Prosperitat,32.625
2019-02,La Sagrada Família,121.01478352692713
2019-02,La Sagrera,44.295081967213115
2019-02,La Salut,64.07843137254902
2019-02,La Teixonera,32.625
2019-02,La Trinitat Vella,40.6
2019-02,La Vall d'Hebron,38.5
2019-02,La Verneda i La Pau,40.36842105263158
2019-02,La Vila Olímpica,213.4251497005988
2019-02,Les Corts,79.30188679245283
2019-02,Les Tres Torres,107.15151515151516
2019-02,Montbau,26.1875
2019-02,Navas,36.43835616438356
2019-02,Nou Barris,27.818181818181817
2019-02,Pedralbes,105.94736842105263
2019-02,Porta,36.885714285714286
2019-02,Provençals del Poblenou,65.57
2019-02,Sant Andreu,38.0
2019-02,Sant Andreu de Palomar,100.31147540983606
2019-02,Sant Antoni,200.43243243243242
2019-02,Sant Genís dels Agudells,41.5
2019-02,Sant Gervasi - Galvany,123.56206896551724
2019-02,Sant Gervasi - la Bonanova,68.0
2019-02,Sant Martí,105.2
2019-02,Sant Martí de Provençals,43.20779220779221
2019-02,Sant Pere/Santa Caterina,80.04347826086956
2019-02,Sants-Montjuïc,93.70868347338936
2019-02,Sarrià,87.4
2019-02,Sarrià-Sant Gervasi,103.33333333333333
2019-02,Torre Baró,43.666666666666664
2019-02,Trinitat Nova,29.5
2019-02,Turó de la Peira - Can Peguera,30.36842105263158
2019-02,Vallcarca i els Penitents,70.28571428571429
2019-02,Verdum - Los Roquetes,31.886363636363637
2019-02,Vila de Gràcia,103.0010718113612
2019-02,Vilapicina i la Torre Llobeta,39.666666666666664
2019-02,el Fort Pienc,116.07174887892377
2019-03,Camp d'en Grassot i Gràcia Nova,121.72222222222223
2019-03,Can Baro,72.33333333333333
2019-03,Carmel,103.84615384615384
2019-03,Ciutat Vella,77.30040964952208
2019-03,Diagonal Mar - La Mar Bella,285.23595505617976
2019-03,Dreta de l'Eixample,175.91656590084642
2019-03,Eixample,151.03073484213468
2019-03,El Baix Guinardó,61.6
2019-03,El Besòs i el Maresme,45.54081632653061
2019-03,El Bon Pastor,26.857142857142858
2019-03,El Born,64.36904761904762
2019-03,El Camp de l'Arpa del Clot,66.85840707964601
2019-03,El Clot,48.121212121212125
2019-03,El Coll,39.05555555555556
2019-03,El Congrés i els Indians,43.96666666666667
2019-03,El Gòtic,74.25058548009368
2019-03,El Poble-sec,115.451536643026
2019-03,El Poblenou,105.88268156424581
2019-03,El Putget i Farró,110.65116279069767
2019-03,El Raval,72.15127175368139
2019-03,Glòries - El Parc,78.61666666666666
2019-03,Gràcia,103.04135338345864
2019-03,Guinardó,87.06896551724138
2019-03,Horta,45.53846153846154
2019-03,Horta-Guinardó,76.39922480620154
2019-03,L'Antiga Esquerra de l'Eixample,101.16147308781869
2019-03,La Barceloneta,75.28070175438596
2019-03,La Font d'en Fargues,626.7142857142857
2019-03,La Guineueta - Canyelles,46.0
2019-03,La Maternitat i Sant Ramon,47.79661016949152
2019-03,La Nova Esquerra de l'Eixample,157.8436724565757
2019-03,La Prosperitat,43.375
2019-03,La Sagrada Família,106.2445652173913
2019-03,La Sagrera,51.0
2019-03,La Salut,58.472727272727276
2019-03,La Teixonera,32.44444444444444
2019-03,La Trinitat Vella,34.5
2019-03,La Vall d'Hebron,31.857142857142858
2019-03,La Verneda i La Pau,42.78260869565217
2019-03,La Vila Olímpica,197.2135922330097
2019-03,Les Corts,106.50967741935484
2019-03,Les Tres Torres,80.72222222222223
2019-03,Montbau,32.5
2019-03,Navas,39.11363636363637
2019-03,Nou Barris,42.98601398601399
2019-03,Pedralbes,146.1
2019-03,Porta,27.90909090909091
2019-03,Provençals del Poblenou,138.3030303030303
2019-03,Sant Andreu,60.988571428571426
2019-03,Sant Andreu de Palomar,125.58974358974359
2019-03,Sant Antoni,238.21689497716895
2019-03,Sant Genís dels Agudells,40.666666666666664
2019-03,Sant Gervasi - Galvany,122.04878048780488
2019-03,Sant Gervasi - la Bonanova,53.7
2019-03,Sant Martí,104.30118110236221
2019-03,Sant Martí de Provençals,48.96666666666667
2019-03,Sant Pere/Santa Caterina,74.53918495297806
2019-03,Sants-Montjuïc,94.2612293144208
2019-03,Sarrià,107.13636363636364
2019-03,Sarrià-Sant Gervasi,110.13569321533923
2019-03,Torre Baró,45.0
2019-03,Trinitat Nova,26.8
2019-03,Turó de la Peira - Can Peguera,32.54545454545455
2019-03,Vallcarca i els Penitents,65.28846153846153
2019-03,Verdum - Los Roquetes,34.333333333333336
2019-03,Vila de Gràcia,124.09955752212389
2019-03,Vilapicina i la Torre Llobeta,37.63636363636363
2019-03,el Fort Pienc,114.27947598253274
2019-04,Camp d'en Grassot i Gràcia Nova,79.96052631578948
2019-04,Can Baro,62.11538461538461
2019-04,Carmel,88.04166666666667
2019-04,Ciutat Vella,77.65925925925926
2019-04,Diagonal Mar - La Mar Bella,200.1153846153846
2019-04,Dreta de l'Eixample,175.12313003452243
2019-04,Eixample,151.21044907543293
2019-04,El Baix Guinardó,59.59722222222222
2019-04,El Besòs i el Maresme,53.548780487804876
2019-04,El Bon Pastor,34.375
2019-04,El Born,72.52892561983471
2019-04,El Camp de l'Arpa del Clot,89.84210526315789
2019-04,El Clot,46.36923076923077
2019-04,El Coll,50.5
2019-04,El Congrés i els Indians,42.53333333333333
2019-04,El Gòtic,80.53036437246963
2019-04,El Poble-sec,109.14788732394366
2019-04,El Poblenou,105.44736842105263
2019-04,El Putget i Farró,119.91176470588235
2019-04,El Raval,72.97742363877822
2019-04,Glòries - El Parc,79.79508196721312
2019-04,Gràcia,99.70772946859903
2019-04,Guinardó,90.98913043478261
2019-04,Horta,42.7
2019-04,Horta-Guinardó,75.71764705882353
2019-04,L'Antiga Esquerra de l'Eixample,105.0
2019-04,La Barceloneta,85.47004608294931
2019-04,La Font d'en Fargues,633.4285714285714
2019-04,La Guineueta - Canyelles,42.5
2019-04,La Maternitat i Sant Ramon,95.5
2019-04,La Nova Esquerra de l'Eixample,186.09237875288684
2019-04,La Prosperitat,45.166666666666664
2019-04,La Sagrada Família,126.60820045558087
2019-04,La Sagrera,45.55555555555556
2019-04,La Salut,70.44897959183673
2019-04,La Teixonera,34.57142857142857
2019-04,La Trinitat Vella,31.428571428571427
2019-04,La Vall d'Hebron,31.857142857142858
2019-04,La Verneda i La Pau,37.48148148148148
2019-04,La Vila Olímpica,183.76699029126215
2019-04,Les Corts,97.1294498381877
2019-04,Les Tres Torres,84.375
2019-04,Montbau,36.714285714285715
2019-04,Navas,38.72093023255814
2019-04,Nou Barris,45.514084507042256
2019-04,Pedralbes,137.8
2019-04,Porta,33.57142857142857
2019-04,Provençals del Poblenou,75.47727272727273
2019-04,Sant Andreu,59.29761904761905
2019-04,Sant Andreu de Palomar,129.78378378378378
2019-04,Sant Antoni,195.41964285714286
2019-04,Sant Genís dels Agudells,51.18181818181818
2019-04,Sant Gervasi - Galvany,118.23125
2019-04,Sant Gervasi - la Bonanova,61.53846153846154
2019-04,Sant Martí,115.325
2019-04,Sant Martí de Provençals,45.05714285714286
2019-04,Sant Pere/Santa Caterina,72.05511811023622
2019-04,Sants-Montjuïc,97.4997043169722
2019-04,Sarrià,108.75
2019-04,Sarrià-Sant Gervasi,106.33234421364985
2019-04,Torre Baró,40.0
2019-04,Trinitat Nova,27.5
2019-04,Turó de la Peira - Can Peguera,51.25
2019-04,Vallcarca i els Penitents,76.75
2019-04,Verdum - Los Roquetes,35.22222222222222
2019-04,Vila de Gràcia,115.16702819956616
2019-04,Vilapicina i la Torre Llobeta,47.791666666666664
2019-04,el Fort Pienc,105.12669683257919
